refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
HAGKAB,1,Fe1,3,2.9968389907149873,O1,1.776,1.7496845173821902,0.93134739828583302
HAGKAB,1,Fe1,3,2.9968389907149873,N1,2.141,1.8409723890355545,0.4444643476355461
HAGKAB,1,Fe1,3,2.9968389907149873,O5,2.143,1.7496845173821902,0.3454128820657103
HAGKAB,1,Fe1,3,2.9968389907149873,O2,2.159,1.7496845173821902,0.33079446070225865
HAGKAB,1,Fe1,3,2.9968389907149873,N2,2.178,1.8409723890355545,0.40216797272358479
HAGKAB,1,Fe1,3,2.9968389907149873,O6,2.204,1.7496845173821902,0.29291298817622169
HAGKAB,1,Fe1,3,2.9968389907149873,O3,2.263,1.7496845173821902,0.24973894112583309
ULEHAU,1,Fe3,3,2.9968783709325657,O2,1.768,1.7496845173821902,0.95170391675927457
ULEHAU,1,Fe3,3,2.9968783709325657,N11,2.083,1.8409723890355545,0.51989486097516213
ULEHAU,1,Fe3,3,2.9968783709325657,N9,2.084,1.8409723890355545,0.51849163683229127
ULEHAU,1,Fe3,3,2.9968783709325657,N12,2.088,1.8409723890355545,0.51291651194834453
ULEHAU,1,Fe3,3,2.9968783709325657,N10,2.102,1.8409723890355545,0.49387144441749325
MEWWUG,1,Fe1,3,2.9970463664371314,O2,1.877,1.7496845173821902,0.70886094575736436
MEWWUG,1,Fe1,3,2.9970463664371314,O3,2.029,1.7496845173821902,0.47005446417052266
MEWWUG,1,Fe1,3,2.9970463664371314,O1A,2.03,1.7496845173821902,0.46878576193455296
MEWWUG,1,Fe1,3,2.9970463664371314,O4,2.048,1.7496845173821902,0.44652581627629767
MEWWUG,1,Fe1,3,2.9970463664371314,N1,2.075,1.8409723890355545,0.53125823554534612
MEWWUG,1,Fe1,3,2.9970463664371314,O1,2.116,1.7496845173821902,0.37156114275304741
BOPMUO01,1,Fe1,3,2.997483292051466,O5,1.974,1.7496845173821902,0.54538786358959135
BOPMUO01,1,Fe1,3,2.997483292051466,O3,1.99,1.7496845173821902,0.52230618363375059
BOPMUO01,1,Fe1,3,2.997483292051466,O4,2.009,1.7496845173821902,0.49616206795264389
BOPMUO01,1,Fe1,3,2.997483292051466,O1,2.011,1.7496845173821902,0.49348734631855373
BOPMUO01,1,Fe1,3,2.997483292051466,O2,2.026,1.7496845173821902,0.47388120945031642
BOPMUO01,1,Fe1,3,2.997483292051466,O6,2.032,1.7496845173821902,0.46625862110660993
PEWREO,1,Fe1,3,2.9976157715572027,O1,1.803,1.7496845173821902,0.86580471430007155
PEWREO,1,Fe1,3,2.9976157715572027,O2,1.962,1.7496845173821902,0.56336608143563871
PEWREO,1,Fe1,3,2.9976157715572027,N1,2.158,1.8409723890355545,0.42450504828833746
PEWREO,1,Fe1,3,2.9976157715572027,N4,2.162,1.8409723890355545,0.41994052209359994
PEWREO,1,Fe1,3,2.9976157715572027,N3,2.21,1.8409723890355545,0.36884752875986332
PEWREO,1,Fe1,3,2.9976157715572027,N2,2.224,1.8409723890355545,0.35515187667969228
ZEQQUH,1,Fe1,3,2.9980985568270127,N3,2.038,1.8409723890355545,0.58713115191289933
ZEQQUH,1,Fe1,3,2.9980985568270127,N4,2.055,1.8409723890355545,0.56076519819930593
ZEQQUH,1,Fe1,3,2.9980985568270127,N1,2.062,1.8409723890355545,0.55025585306791303
ZEQQUH,1,Fe1,3,2.9980985568270127,N2,2.064,1.8409723890355545,0.54728952144051035
ZEQQUH,1,Fe1,3,2.9980985568270127,Cl1,2.191,2.0858660210025608,0.75265683220638435
OJABUX,1,Fe2,3,2.998194790267116,O8,1.925,1.7496845173821902,0.62261580943290484
OJABUX,1,Fe2,3,2.998194790267116,O7,1.925,1.7496845173821902,0.62261580943290484
OJABUX,1,Fe2,3,2.998194790267116,O9,2.002,1.7496845173821902,0.5056382750373084
OJABUX,1,Fe2,3,2.998194790267116,N5,2.111,1.8409723890355545,0.4820032829004432
OJABUX,1,Fe2,3,2.998194790267116,O10,2.153,1.7496845173821902,0.3362024250511581
OJABUX,1,Fe2,3,2.998194790267116,N4,2.154,1.8409723890355545,0.42911918841239655
GOKRED,1,Fe3,3,2.9987269357185848,O9,2.001,1.7496845173821902,0.50700671337785097
GOKRED,1,Fe3,3,2.9987269357185848,O9B,2.001,1.7496845173821902,0.50700671337785097
GOKRED,1,Fe3,3,2.9987269357185848,O5B,2.006,1.7496845173821902,0.50020135700588375
GOKRED,1,Fe3,3,2.9987269357185848,O5,2.006,1.7496845173821902,0.50020135700588375
GOKRED,1,Fe3,3,2.9987269357185848,O1B,2.012,1.7496845173821902,0.49215539747555764
GOKRED,1,Fe3,3,2.9987269357185848,O1,2.012,1.7496845173821902,0.49215539747555764
