refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
LAXNON,0,Fe1,2,2.2632876766588312,S1B,2.245,1.8955037509301116,0.38884111756028239
LAXNON,0,Fe1,2,2.2632876766588312,S3,2.258,1.8955037509301116,0.37541635381216143
LAXNON,0,Fe1,2,2.2632876766588312,S3B,2.258,1.8955037509301116,0.37541635381216143
LAXNON,0,Fe1,2,2.2632876766588312,S2B,2.266,1.8955037509301116,0.36738636695697191
LAXNON,0,Fe1,2,2.2632876766588312,S2,2.266,1.8955037509301116,0.36738636695697191
UMIBEX,0,Fe1,2,2.2790855652855342,S1,2.251,1.8955037509301116,0.38258643661670438
UMIBEX,0,Fe1,2,2.2790855652855342,S1A,2.251,1.8955037509301116,0.38258643661670438
UMIBEX,0,Fe1,2,2.2790855652855342,S3,2.253,1.8955037509301116,0.38052398105021834
UMIBEX,0,Fe1,2,2.2790855652855342,S3A,2.253,1.8955037509301116,0.38052398105021834
UMIBEX,0,Fe1,2,2.2790855652855342,S2A,2.257,1.8955037509301116,0.37643236497584426
UMIBEX,0,Fe1,2,2.2790855652855342,S2,2.257,1.8955037509301116,0.37643236497584426
EGUZUB,0,Fe1,2,2.2855218811732816,S1,2.244,1.8955037509301116,0.38989346094470995
EGUZUB,0,Fe1,2,2.2855218811732816,S1B,2.244,1.8955037509301116,0.38989346094470995
EGUZUB,0,Fe1,2,2.2855218811732816,S3,2.256,1.8955037509301116,0.37745112582976942
EGUZUB,0,Fe1,2,2.2855218811732816,S3B,2.256,1.8955037509301116,0.37745112582976942
EGUZUB,0,Fe1,2,2.2855218811732816,S2B,2.258,1.8955037509301116,0.37541635381216143
EGUZUB,0,Fe1,2,2.2855218811732816,S2,2.258,1.8955037509301116,0.37541635381216143
DIBJED,0,Fe1,2,2.3021850951400138,S2B,2.241,1.8955037509301116,0.39306761005937807
DIBJED,0,Fe1,2,2.3021850951400138,S2,2.241,1.8955037509301116,0.39306761005937807
DIBJED,0,Fe1,2,2.3021850951400138,S1,2.25,1.8955037509301116,0.38362185259346998
DIBJED,0,Fe1,2,2.3021850951400138,S1B,2.25,1.8955037509301116,0.38362185259346998
DIBJED,0,Fe1,2,2.3021850951400138,S3,2.259,1.8955037509301116,0.37440308491715885
DIBJED,0,Fe1,2,2.3021850951400138,S3B,2.259,1.8955037509301116,0.37440308491715885
QANTAB,1,Fe2,2,1.7502778056686608,S1,2.544,2.0881655693158194,0.2917129676114435
QANTAB,1,Fe2,2,1.7502778056686608,S1K,2.544,2.0881655693158194,0.2917129676114435
QANTAB,1,Fe2,2,1.7502778056686608,S1J,2.544,2.0881655693158194,0.2917129676114435
QANTAB,1,Fe2,2,1.7502778056686608,S1I,2.544,2.0881655693158194,0.2917129676114435
QANTAB,1,Fe2,2,1.7502778056686608,S1B,2.544,2.0881655693158194,0.2917129676114435
QANTAB,1,Fe2,2,1.7502778056686608,S1A,2.544,2.0881655693158194,0.2917129676114435
PTSQFE10,1,Fe1,2,1.77309936485473,S1,2.379,2.0881655693158194,0.45564603868308695
PTSQFE10,1,Fe1,2,1.77309936485473,S4,2.387,2.0881655693158194,0.44589997497517758
PTSQFE10,1,Fe1,2,1.77309936485473,S2,2.394,2.0881655693158194,0.43754332811809438
PTSQFE10,1,Fe1,2,1.77309936485473,S3,2.397,2.0881655693158194,0.43401002307837111
YOMPIZ,1,Fe1,2,1.8142511896389193,S1,2.267,2.0881655693158194,0.61672238528311885
YOMPIZ,1,Fe1,2,1.8142511896389193,S2,2.271,2.0881655693158194,0.61009102602400889
YOMPIZ,1,Fe1,2,1.8142511896389193,S3,2.285,2.0881655693158194,0.58743777833179167
BAESMC,1,Fe4,2,1.8632199207547782,S10,2.486,2.0881655693158194,0.34121988309704049
BAESMC,1,Fe4,2,1.8632199207547782,S10B,2.486,2.0881655693158194,0.34121988309704049
BAESMC,1,Fe4,2,1.8632199207547782,S9B,2.523,2.0881655693158194,0.30874851800405817
BAESMC,1,Fe4,2,1.8632199207547782,S9,2.523,2.0881655693158194,0.30874851800405817
BAESMC,1,Fe4,2,1.8632199207547782,S8,2.557,2.0881655693158194,0.28164155927629037
