 refcode  , lab1  , dist1 , lab2  , ano2 
 KOCZAE   , Fe1   , 1.966 , O1    ,    8
 KOCZEI   , Fe1   , 2.129 , N1    ,    7
 KOCZEI   , Fe1   ,  2.21 , N3    ,    7
 KOCZEI   , Fe1   , 1.977 , O1    ,    8
 KOCZEI   , Fe1   , 2.111 , N5    ,    7
 KOCZEI   , Fe1   , 2.144 , N7    ,    7
 KOCZIM   , Fe1   , 2.132 , N1    ,    7
 KOCZIM   , Fe1   , 2.213 , N3    ,    7
 KOCZIM   , Fe1   , 2.102 , N5    ,    7
 KOCZIM   , Fe1   , 1.977 , O1    ,    8
 KOCZIM   , Fe1   , 2.152 , N7    ,    7
 KOGLUO   , Fe1   , 1.877 , N2A   ,    7
 KOGLUO   , Fe1   , 1.877 , N2    ,    7
 KOGLUO   , Fe1   , 1.987 , N1C   ,    7
 KOGLUO   , Fe1   , 1.987 , N1B   ,    7
 KOGLUO   , Fe1   , 1.987 , N1    ,    7
 KOGLUO   , Fe1   , 1.987 , N1A   ,    7
 KOKKUR02 , Fe1   , 1.985 , N1    ,    7
 KOKKUR02 , Fe1   , 1.988 , N5    ,    7
 KOKKUR02 , Fe1   , 1.881 , N2    ,    7
 KOKKUR02 , Fe1   , 2.027 , N4    ,    7
 KOKKUR02 , Fe1   , 2.037 , N8    ,    7
 KOKKUR02 , Fe1   , 1.871 , N6    ,    7
 KOKTEK01 , Fe1   , 2.204 , N1    ,    7
 KOKTEK01 , Fe1   , 2.181 , N5    ,    7
 KOKTEK01 , Fe1   , 2.262 , N4    ,    7
 KOKTEK01 , Fe1   , 2.566 , S1    ,   16
 KOKTEK01 , Fe1   , 2.288 , N2    ,    7
 KOKTEK01 , Fe1   , 2.247 , N3    ,    7
 KOMWAL   , Fe1   , 2.373 , Cl1   ,   17
 KOMWAL   , Fe1   , 2.283 , Cl2   ,   17
 KOMWAL   , Fe1   , 2.203 , N2    ,    7
 KOMWAL   , Fe1   , 2.157 , N1    ,    7
 KOMWAL   , Fe1   , 2.563 , Cl1D  ,   17
 KUGBUJ   , Fe1   , 1.968 , N3    ,    7
 KUGBUJ   , Fe1   ,  1.97 , N6    ,    7
 KUGBUJ   , Fe1   , 1.967 , N2    ,    7
 KUGBUJ   , Fe1   , 1.975 , N4    ,    7
 KUGBUJ   , Fe1   , 1.964 , N5    ,    7
 KUGBUJ   , Fe1   , 1.963 , N1    ,    7
 KUGXAM   , Fe1   , 2.138 , N3    ,    7
 KUGXAM   , Fe1   , 2.241 , Cl1   ,   17
 KUGXAM   , Fe1   , 2.012 , N2    ,    7
 KUGXAM   , Fe1   , 2.012 , N1    ,    7
 KUGXIU   , Fe1   , 2.073 , O1    ,    8
 KUGXIU   , Fe1   , 2.021 , N2    ,    7
 KUGXIU   , Fe1   , 2.018 , N1    ,    7
 KUGXIU   , Fe1   , 2.288 , S1    ,   16
 KUGXUG   , Fe1   , 2.094 , N3    ,    7
 KUGXUG   , Fe1   , 2.026 , N2    ,    7
 KUGXUG   , Fe1   , 2.021 , N1    ,    7
 KUGXUG   , Fe1   , 2.295 , S1    ,   16
 KUJBEX   , Fe1   , 2.169 , N5B   ,    7
 KUJBEX   , Fe1   , 2.188 , N3    ,    7
 KUJBEX   , Fe1   , 2.188 , N3B   ,    7
 KUJBEX   , Fe1   , 2.169 , N5    ,    7
 KUJBEX   , Fe1   , 2.162 , N1B   ,    7
 KUJBEX   , Fe1   , 2.162 , N1    ,    7
 KUJBEX   , Fe2   ,  1.77 , O1    ,    8
 KUJBEX   , Fe2   , 2.236 , Cl3   ,   17
 KUJBEX   , Fe2   ,  2.23 , Cl2   ,   17
 KUJBEX   , Fe2   , 2.226 , Cl1   ,   17
 KULREO   , Fe1   , 2.076 , N3    ,    7
 KULREO   , Fe1   , 1.964 , O1    ,    8
 KULREO   , Fe1   , 2.218 , N1    ,    7
 KULREO   , Fe1   , 2.126 , N5    ,    7
 KULREO   , Fe1   , 2.102 , O3    ,    8
 KULREO   , Fe2   , 2.102 , N11   ,    7
 KULREO   , Fe2   , 2.071 , O2    ,    8
 KULREO   , Fe2   , 2.234 , N7    ,    7
 KULREO   , Fe2   , 2.157 , N9    ,    7
 KULREO   , Fe2   , 1.993 , O1    ,    8
 KURPOC   , Fe1   , 2.248 , S1    ,   16
 KURPOC   , Fe1   ,  2.25 , S6    ,   16
 KURPOC   , Fe1   , 2.238 , S5    ,   16
 KURPOC   , Fe1   , 2.478 , S1A   ,   16
 KURPOC   , Fe1   , 2.242 , S10   ,   16
 KURPUI   , Fe1   , 2.236 , S6    ,   16
 KURPUI   , Fe1   , 2.234 , S5    ,   16
 KURPUI   , Fe1   ,   2.5 , S1A   ,   16
 KURPUI   , Fe1   , 2.234 , S10   ,   16
 KURPUI   , Fe1   , 2.249 , S1    ,   16
 KURPUI   , Fe2   , 2.489 , S11A  ,   16
 KURPUI   , Fe2   ,  2.24 , S15   ,   16
 KURPUI   , Fe2   , 2.236 , S16   ,   16
 KURPUI   , Fe2   , 2.238 , S20   ,   16
 KURPUI   , Fe2   , 2.238 , S11   ,   16
 KUSZAZ   , Fe1   , 2.056 , N3    ,    7
 KUSZAZ   , Fe1   , 2.057 , N1    ,    7
 KUSZAZ   , Fe1   , 2.041 , N2    ,    7
 KUSZAZ   , Fe1   , 2.036 , N4    ,    7
 KUSZAZ   , Fe1   , 2.578 , O4    ,    8
 KUXVII   , Fe1   , 2.323 , S3    ,   16
 KUXVII   , Fe1   , 2.234 , S2    ,   16
 KUXVII   , Fe1   , 1.897 , N2    ,    7
 KUXVII   , Fe1   , 2.217 , S1    ,   16
 KUXVII   , Fe1   , 1.887 , N1    ,    7
 LABMOS   , Fe2   , 2.381 , S1A   ,   16
 LABMOS   , Fe2   , 2.381 , S1    ,   16
 LABMOS   , Fe2   , 2.414 , Br1A  ,   35
 LABMOS   , Fe2   , 2.414 , Br1   ,   35
 LABMUY   , Fe1   , 2.421 , Br4   ,   35
 LABMUY   , Fe1   , 2.488 , Br3   ,   35
 LABMUY   , Fe1   , 2.447 , Br2   ,   35
 LABMUY   , Fe1   ,  2.44 , Br1   ,   35
 LAFGEE   , Fe1   , 2.236 , Cl1   ,   17
 LAFGEE   , Fe1   , 2.228 , Cl3   ,   17
 LAFGEE   , Fe1   , 2.385 , Cl2   ,   17
 LAFGEE   , Fe1   , 2.409 , Cl2B  ,   17
 LAFMAI   , Fe1   , 2.219 , Cl1   ,   17
 LAFMAI   , Fe1   , 2.057 , N5    ,    7
 LAFMAI   , Fe1   ,  2.06 , N1    ,    7
 LAFMAI   , Fe1   , 2.066 , N3    ,    7
 LAFWAS   , Fe1   , 2.088 , N2    ,    7
 LAFWAS   , Fe1   , 2.086 , O2    ,    8
 LAFWAS   , Fe1   , 2.084 , O1    ,    8
 LAFWAS   , Fe1   , 2.218 , N8    ,    7
 LAFWAS   , Fe1   ,   2.1 , N7    ,    7
 LAFWAS   , Fe1   ,  2.24 , N1    ,    7
 LAFWAS   , Fe2   , 2.089 , O1    ,    8
 LAFWAS   , Fe2   , 2.082 , N3    ,    7
 LAFWAS   , Fe2   , 2.095 , N6    ,    7
 LAFWAS   , Fe2   , 2.079 , O2    ,    8
 LAFWAS   , Fe2   , 2.199 , N4    ,    7
 LAFWAS   , Fe2   , 2.275 , N5    ,    7
 LAGJEK   , Fe1   , 2.183 , N1K   ,    7
 LAGJEK   , Fe1   , 2.183 , N1J   ,    7
 LAGJEK   , Fe1   , 2.183 , N1I   ,    7
 LAGJEK   , Fe1   , 2.183 , N1    ,    7
 LAGJEK   , Fe1   , 2.183 , N1B   ,    7
 LAGJEK   , Fe1   , 2.183 , N1A   ,    7
 LAGJEK   , Fe2   , 2.162 , N5    ,    7
 LAGJEK   , Fe2   , 2.162 , N5B   ,    7
 LAGJEK   , Fe2   , 2.162 , N5A   ,    7
 LAGJEK   , Fe2   , 2.195 , N9A   ,    7
 LAGJEK   , Fe2   , 2.195 , N9    ,    7
 LAGJEK   , Fe2   , 2.195 , N9B   ,    7
 LAHMOW   , Fe2   , 2.374 , S3    ,   16
 LAHMOW   , Fe2   , 2.353 , S5    ,   16
 LAHMOW   , Fe2   , 2.352 , S4    ,   16
 LAHMOW   , Fe2   , 2.253 , S2    ,   16
 LAHMUE   , Fe1   , 1.978 , N2    ,    7
 LAHMUE   , Fe1   , 1.986 , N7    ,    7
 LAHMUE   , Fe1   , 1.966 , N8    ,    7
 LAHMUE   , Fe1   , 1.957 , N1    ,    7
 LAHMUE   , Fe1   , 1.976 , N9    ,    7
 LAHMUE   , Fe1   , 1.976 , N10   ,    7
 LAHMUE   , Fe2   , 1.961 , N4    ,    7
 LAHMUE   , Fe2   , 1.962 , N5    ,    7
 LAHMUE   , Fe2   , 1.981 , N3    ,    7
 LAHMUE   , Fe2   , 1.971 , N11   ,    7
 LAHMUE   , Fe2   , 1.982 , N6    ,    7
 LAHMUE   , Fe2   , 1.982 , N12   ,    7
 LAJFUX   , Fe1   , 2.337 , S1D   ,   16
 LAJFUX   , Fe1   , 2.337 , S1F   ,   16
 LAJFUX   , Fe1   , 2.337 , S1B   ,   16
 LAJFUX   , Fe1   , 2.337 , S1    ,   16
 LAQYIM01 , Fe1   , 2.196 , N9    ,    7
 LAQYIM01 , Fe1   , 2.175 , N4    ,    7
 LAQYIM01 , Fe1   , 2.204 , N2    ,    7
 LAQYIM01 , Fe1   , 2.168 , N7    ,    7
 LAQYIM01 , Fe1   , 2.152 , N3    ,    7
 LAQYIM01 , Fe1   , 2.146 , N8    ,    7
 LARZEK   , Fe1   , 2.248 , S2    ,   16
 LARZEK   , Fe1   , 1.969 , N2    ,    7
 LARZEK   , Fe1   , 1.969 , N1    ,    7
 LARZEK   , Fe1   , 2.256 , S1    ,   16
 LARZEK   , Fe1   , 1.977 , N3    ,    7
 LARZEK   , Fe1   , 1.966 , N4    ,    7
 LARZIO   , Fe1   , 2.241 , S1    ,   16
 LARZIO   , Fe1   , 2.233 , S2    ,   16
 LARZIO   , Fe1   , 1.931 , N1    ,    7
 LARZIO   , Fe1   , 1.965 , N4    ,    7
 LARZIO   , Fe1   , 1.966 , N3    ,    7
 LARZIO   , Fe1   , 1.945 , N6    ,    7
 LAVYAJ   , Fe1   , 2.494 , Cl1E  ,   17
 LAVYAJ   , Fe1   , 2.494 , Cl1   ,   17
 LAVYAJ   , Fe1   , 2.175 , N2    ,    7
 LAVYAJ   , Fe1   , 2.197 , N1E   ,    7
 LAVYAJ   , Fe1   , 2.175 , N2E   ,    7
 LAVYAJ   , Fe1   , 2.197 , N1    ,    7
 LAVYAJ   , Fe2   ,  2.22 , N4    ,    7
 LAVYAJ   , Fe2   ,  2.22 , N4B   ,    7
 LAVYAJ   , Fe2   , 2.227 , N3B   ,    7
 LAVYAJ   , Fe2   , 2.227 , N3    ,    7
 LAVYAJ   , Fe2   , 2.461 , Cl2B  ,   17
 LAVYAJ   , Fe2   , 2.461 , Cl2   ,   17
 LAXGOI   , Fe1   , 2.106 , N3    ,    7
 LAXGOI   , Fe1   , 2.275 , N5    ,    7
 LAXGOI   , Fe1   , 2.112 , N1    ,    7
 LAXGOI   , Fe1   ,  2.29 , N7    ,    7
 LAXGOI   , Fe1   , 2.312 , S1    ,   16
 LAXGOI   , Fe2   , 2.267 , N14   ,    7
 LAXGOI   , Fe2   , 2.223 , N10   ,    7
 LAXGOI   , Fe2   , 2.315 , S2    ,   16
 LAXGOI   , Fe2   , 2.131 , N8    ,    7
 LAXGOI   , Fe2   , 2.117 , N12   ,    7
 LAXNON   , Fe1   , 2.245 , S1    ,   16
 LAXNON   , Fe1   , 2.258 , S3B   ,   16
 LAXNON   , Fe1   , 2.258 , S3    ,   16
 LAXNON   , Fe1   , 2.245 , S1B   ,   16
 LAXNON   , Fe1   , 2.266 , S2    ,   16
 LAXNON   , Fe1   , 2.266 , S2B   ,   16
 LAXNUT   , Fe1   , 2.264 , S5    ,   16
 LAXNUT   , Fe1   , 2.266 , S6    ,   16
 LAXNUT   , Fe1   , 2.252 , S4    ,   16
 LAXNUT   , Fe1   ,  2.25 , S3    ,   16
 LAXNUT   , Fe1   , 2.258 , S1    ,   16
 LAXNUT   , Fe1   , 2.252 , S2    ,   16
 LAYREJ   , Fe1   , 2.252 , N8    ,    7
 LAYREJ   , Fe1   , 2.228 , N5    ,    7
 LAYREJ   , Fe1   ,   2.1 , N2    ,    7
 LAYREJ   , Fe1   ,  2.08 , N1    ,    7
 LAYREJ   , Fe1   , 2.171 , N3    ,    7
 LAYREJ   , Fe1   , 2.168 , N6    ,    7
 LAYREJ01 , Fe1   , 2.075 , N6    ,    7
 LAYREJ01 , Fe1   , 2.212 , N8    ,    7
 LAYREJ01 , Fe1   , 2.105 , N5    ,    7
 LAYREJ01 , Fe1   , 2.209 , N1    ,    7
 LAYREJ01 , Fe1   , 2.191 , N3    ,    7
 LAYREJ01 , Fe1   , 2.192 , N4    ,    7
 LAYVOX   , Fe1   ,  2.22 , N4    ,    7
 LAYVOX   , Fe1   , 2.226 , N2    ,    7
 LAYVOX   , Fe1   , 2.219 , N1    ,    7
 LAYVOX   , Fe1   , 2.317 , S1    ,   16
 LAYVOX   , Fe1   , 2.103 , N3    ,    7
 LECNUD   , Fe1   , 2.002 , N2    ,    7
 LECNUD   , Fe1   , 1.988 , N1    ,    7
 LECNUD   , Fe1   , 2.031 , N3    ,    7
 LECNUD   , Fe1   , 2.048 , N4    ,    7
 LECXOH   , Fe1   , 2.197 , N1    ,    7
 LECXOH   , Fe1   , 2.158 , N5    ,    7
 LECXOH   , Fe1   , 2.564 , Cl2   ,   17
 LECXOH   , Fe1   , 2.162 , N3    ,    7
 LECXOH   , Fe1   , 2.513 , Cl1   ,   17
 LECXOH   , Fe1   , 2.523 , Cl2B  ,   17
 LEFWOI   , Fe1   , 2.092 , O10   ,    8
 LEFWOI   , Fe1   , 2.238 , O5    ,    8
 LEFWOI   , Fe1   , 2.175 , O4    ,    8
 LEFWOI   , Fe1   , 2.102 , O1    ,    8
 LEFWOI   , Fe1   , 2.098 , O2    ,    8
 LEFWOI   , Fe1   , 2.026 , O9    ,    8
 LEFWOI   , Fe2   ,  2.14 , O2    ,    8
 LEFWOI   , Fe2   , 2.093 , O3    ,    8
 LEFWOI   , Fe2   , 2.152 , O1    ,    8
 LEFWOI   , Fe2   , 2.066 , O11   ,    8
 LEFWOI   , Fe2   , 2.212 , O6    ,    8
 LEFWOI   , Fe2   , 2.046 , O12   ,    8
 LEFWOI   , Fe3   , 2.084 , O4    ,    8
 LEFWOI   , Fe3   , 2.011 , O14   ,    8
 LEFWOI   , Fe3   , 2.235 , O7    ,    8
 LEFWOI   , Fe3   , 2.169 , O3    ,    8
 LEFWOI   , Fe3   , 2.118 , O1    ,    8
 LEFWOI   , Fe3   , 2.095 , O13   ,    8
 LEFWOI   , Fe4   , 2.121 , O4    ,    8
 LEFWOI   , Fe4   , 2.109 , O3    ,    8
 LEFWOI   , Fe4   , 2.156 , O2    ,    8
 LEFWOI   , Fe4   , 2.098 , O16   ,    8
 LEFWOI   , Fe4   , 2.256 , O8    ,    8
 LEFWOI   , Fe4   , 2.013 , O15   ,    8
 LEFXAV   , Fe1   , 2.039 , O31   ,    8
 LEFXAV   , Fe1   , 2.036 , O1    ,    8
 LEFXAV   , Fe1   , 2.021 , O3    ,    8
 LEFXAV   , Fe1   , 2.065 , O7    ,    8
 LEFXAV   , Fe1   , 2.052 , O27   ,    8
 LEFXAV   , Fe1   , 1.906 , O9    ,    8
 LEFXAV   , Fe2   , 2.111 , O8    ,    8
 LEFXAV   , Fe2   , 1.972 , O10   ,    8
 LEFXAV   , Fe2   , 2.061 , O2    ,    8
 LEFXAV   , Fe2   ,  2.04 , O32   ,    8
 LEFXAV   , Fe2   , 2.056 , O4    ,    8
 LEFXAV   , Fe2   , 2.044 , O28   ,    8
 LEFXAV   , Fe5   , 2.157 , O1    ,    8
 LEFXAV   , Fe5   , 2.092 , O5    ,    8
 LEFXAV   , Fe5   , 2.152 , O13   ,    8
 LEFXAV   , Fe5   , 2.126 , O7    ,    8
 LEFXAV   , Fe5   , 2.092 , O19   ,    8
 LEFXAV   , Fe5   , 2.086 , O29   ,    8
 LEFXAV   , Fe6   , 2.136 , O2    ,    8
 LEFXAV   , Fe6   , 2.133 , O30   ,    8
 LEFXAV   , Fe6   ,  2.13 , O8    ,    8
 LEFXAV   , Fe6   , 2.106 , O6    ,    8
 LEFXAV   , Fe6   , 2.145 , O14   ,    8
 LEFXAV   , Fe6   , 2.078 , O20   ,    8
 LEFXAV   , Fe7   , 2.112 , O25   ,    8
 LEFXAV   , Fe7   , 2.168 , O3    ,    8
 LEFXAV   , Fe7   , 2.159 , O15   ,    8
 LEFXAV   , Fe7   , 2.107 , O7    ,    8
 LEFXAV   , Fe7   , 2.044 , O23   ,    8
 LEFXAV   , Fe7   , 2.169 , O5    ,    8
 LEFXAV   , Fe8   , 2.143 , O16   ,    8
 LEFXAV   , Fe8   ,  2.14 , O4    ,    8
 LEFXAV   , Fe8   , 2.149 , O6    ,    8
 LEFXAV   , Fe8   , 2.129 , O26   ,    8
 LEFXAV   , Fe8   , 2.073 , O24   ,    8
 LEFXAV   , Fe8   , 2.105 , O8    ,    8
 LEGDEG   , Fe1   , 2.272 , N2    ,    7
 LEGDEG   , Fe1   , 2.277 , N4    ,    7
 LEGDEG   , Fe1   , 2.193 , N1    ,    7
 LEGDEG   , Fe1   , 2.173 , F1    ,    9
 LEGDEG   , Fe1   , 2.166 , N3    ,    7
 LEGDEG   , Fe1   , 1.945 , F1A   ,    9
 LEGDUW   , Fe1   , 2.155 , N3    ,    7
 LEGDUW   , Fe1   , 2.144 , N5    ,    7
 LEGDUW   , Fe1   , 2.196 , N7    ,    7
 LEGDUW   , Fe1   , 2.582 , Cl1A  ,   17
 LEGDUW   , Fe1   , 2.305 , N1    ,    7
 LEGDUW   , Fe1   , 2.369 , Cl1   ,   17
 LEGFAE   , Fe1   , 2.171 , N4    ,    7
 LEGFAE   , Fe1   , 2.157 , N3    ,    7
 LEGFAE   , Fe1   , 2.167 , N2    ,    7
 LEGFAE   , Fe1   , 2.396 , Cl1   ,   17
 LEGFAE   , Fe1   , 2.231 , N1    ,    7
 LEGFAE   , Fe1   , 2.516 , Cl1E  ,   17
 LEHCIM01 , Fe1   , 2.275 , O2    ,    8
 LEHCIM01 , Fe1   , 2.255 , O2A   ,    8
 LEHCIM01 , Fe1   ,  2.11 , O1    ,    8
 LEHCIM01 , Fe1   , 2.101 , O3    ,    8
 LEHCIM01 , Fe1   , 2.097 , N11   ,    7
 LEHCIM01 , Fe1   , 2.086 , N10   ,    7
 LEJQUN   , Fe1   , 2.406 , Br1C  ,   35
 LEJQUN   , Fe1   , 2.406 , Br1   ,   35
 LEJQUN   , Fe1   ,   2.4 , Br2   ,   35
 LEJQUN   , Fe1   , 2.091 , N1    ,    7
 LEKXEE   , Fe1   , 2.249 , N1B   ,    7
 LEKXEE   , Fe1   ,  2.08 , O2    ,    8
 LEKXEE   , Fe1   , 2.046 , O1B   ,    8
 LEKXEE   , Fe1   , 2.046 , O1    ,    8
 LEKXEE   , Fe1   , 2.249 , N1    ,    7
 LEKXEE   , Fe1   ,  2.08 , O2B   ,    8
 LESRUX   , Fe1   , 2.406 , N2    ,    7
 LESRUX   , Fe1   , 2.422 , N4B   ,    7
 LESRUX   , Fe1   , 2.459 , N3    ,    7
 LESRUX   , Fe1   , 2.459 , N3B   ,    7
 LESRUX   , Fe1   ,  2.26 , N1B   ,    7
 LESRUX   , Fe1   ,  2.26 , N1    ,    7
 LESRUX   , Fe1   , 2.422 , N4    ,    7
 LESRUX   , Fe1   , 2.406 , N2B   ,    7
 LEWMOQ04 , Fe1   , 1.976 , N5    ,    7
 LEWMOQ04 , Fe1   , 1.976 , N6    ,    7
 LEWMOQ04 , Fe1   , 1.957 , N4    ,    7
 LEWMOQ04 , Fe1   , 1.947 , N1    ,    7
 LEWMOQ04 , Fe1   , 1.942 , N3    ,    7
 LEWMOQ04 , Fe1   ,  1.93 , N2    ,    7
 LEWPOT   , Fe1   , 2.363 , S3A   ,   16
 LEWPOT   , Fe1   , 2.301 , S1    ,   16
 LEWPOT   , Fe1   , 2.347 , S3    ,   16
 LEWPOT   , Fe1   , 2.304 , S2    ,   16
 LEWPOT   , Fe2   , 2.406 , S6A   ,   16
 LEWPOT   , Fe2   , 2.401 , S6    ,   16
 LEWPOT   , Fe2   , 2.324 , S5    ,   16
 LEWPOT   , Fe2   , 2.325 , S4    ,   16
 LICFIN   , Fe1   , 2.144 , O8A   ,    8
 LICFIN   , Fe1   , 2.144 , O8    ,    8
 LICFIN   , Fe1   , 2.134 , O9A   ,    8
 LICFIN   , Fe1   , 2.097 , O7    ,    8
 LICFIN   , Fe1   , 2.134 , O9    ,    8
 LICFIN   , Fe1   , 2.097 , O7A   ,    8
 LIHGIT   , Fe1   ,  1.77 , N4    ,    7
 LIHGIT   , Fe1   , 1.832 , N2    ,    7
 LIHGIT   , Fe1   ,   1.9 , N3    ,    7
 LIHGIT   , Fe1   ,   1.9 , N1    ,    7
 LINRAC   , Fe1   , 2.174 , N1    ,    7
 LINRAC   , Fe1   , 2.026 , N6    ,    7
 LINRAC   , Fe1   , 2.252 , N2    ,    7
 LINRAC   , Fe1   , 2.242 , N5    ,    7
 LINRAC   , Fe1   , 2.187 , N3    ,    7
 LINRAC   , Fe1   , 2.245 , N4    ,    7
 LINRAC   , Fe2   , 1.998 , N12   ,    7
 LINRAC   , Fe2   , 2.242 , N11   ,    7
 LINRAC   , Fe2   , 2.205 , N7    ,    7
 LINRAC   , Fe2   , 2.208 , N9    ,    7
 LINRAC   , Fe2   , 2.243 , N8    ,    7
 LINRAC   , Fe2   , 2.253 , N10   ,    7
 LINREG   , Fe1   , 2.244 , N2    ,    7
 LINREG   , Fe1   , 2.276 , N5    ,    7
 LINREG   , Fe1   , 2.271 , N4    ,    7
 LINREG   , Fe1   , 2.234 , N3    ,    7
 LINREG   , Fe1   , 2.164 , N1    ,    7
 LINREG   , Fe1   , 2.004 , N6    ,    7
 LINRIK   , Fe1   , 2.179 , N3    ,    7
 LINRIK   , Fe1   , 2.498 , Br1   ,   35
 LINRIK   , Fe1   , 2.293 , N4    ,    7
 LINRIK   , Fe1   , 2.232 , N1    ,    7
 LINRIK   , Fe1   , 2.279 , N5    ,    7
 LINRIK   , Fe1   , 2.244 , N2    ,    7
 LIWKOR01 , Fe1   , 2.205 , N3    ,    7
 LIWKOR01 , Fe1   , 2.187 , N6    ,    7
 LIWKOR01 , Fe1   , 2.208 , N1    ,    7
 LIWKOR01 , Fe1   , 2.215 , N4    ,    7
 LIWKOR01 , Fe1   , 2.211 , N2    ,    7
 LIWKOR01 , Fe1   , 2.208 , N5    ,    7
 LIZFIK01 , Fe1   , 2.105 , N9    ,    7
 LIZFIK01 , Fe1   , 2.151 , N1    ,    7
 LIZFIK01 , Fe1   ,  2.22 , N3    ,    7
 LIZFIK01 , Fe1   , 2.199 , N5    ,    7
 LIZFIK01 , Fe1   , 2.157 , N11   ,    7
 LIZFIK01 , Fe1   , 2.185 , N7    ,    7
 LIZFIK01 , Fe2   , 2.042 , N6    ,    7
 LIZFIK01 , Fe2   , 2.016 , N4    ,    7
 LIZFIK01 , Fe2   , 1.972 , N12   ,    7
 LIZFIK01 , Fe2   , 2.007 , N10   ,    7
 LIZFIK01 , Fe2   , 2.005 , N8    ,    7
 LIZFIK01 , Fe2   ,  1.98 , N2    ,    7
 LIZFIK01 , Fe3   , 2.027 , N23   ,    7
 LIZFIK01 , Fe3   , 2.002 , N27   ,    7
 LIZFIK01 , Fe3   , 1.976 , N17   ,    7
 LIZFIK01 , Fe3   , 2.043 , N19   ,    7
 LIZFIK01 , Fe3   , 2.045 , N21   ,    7
 LIZFIK01 , Fe3   , 1.973 , N25   ,    7
 LIZFIK01 , Fe4   , 2.154 , N18   ,    7
 LIZFIK01 , Fe4   , 2.102 , N28   ,    7
 LIZFIK01 , Fe4   , 2.141 , N26   ,    7
 LIZFIK01 , Fe4   , 2.187 , N24   ,    7
 LIZFIK01 , Fe4   , 2.209 , N20   ,    7
 LIZFIK01 , Fe4   , 2.205 , N22   ,    7
 LOCHAN   , Fe1   , 2.213 , O3    ,    8
 LOCHAN   , Fe1   , 2.207 , N3    ,    7
 LOCHAN   , Fe1   , 2.092 , N2    ,    7
 LOCHAN   , Fe1   ,  2.09 , N1    ,    7
 LOCHAN   , Fe1   , 2.049 , O1    ,    8
 LOCHAN   , Fe1   ,  2.03 , O2    ,    8
 LOPTEQ   , Fe1   , 2.072 , N1    ,    7
 LOPTEQ   , Fe1   , 2.167 , N3    ,    7
 LOPTEQ   , Fe1   , 2.299 , Cl1   ,   17
 LOPTEQ   , Fe1   , 2.256 , N2    ,    7
 LOPTEQ   , Fe1   , 2.281 , Cl2   ,   17
 LOQPAI   , Fe1   , 2.424 , N5    ,    7
 LOQPAI   , Fe1   , 2.307 , N3    ,    7
 LOQPAI   , Fe1   , 2.177 , N4    ,    7
 LOQPAI   , Fe1   , 2.153 , N6    ,    7
 LOQPAI   , Fe1   , 2.033 , N2    ,    7
 LOQPAI   , Fe1   , 2.012 , N1    ,    7
 LUGNOQ   , Fe1   , 2.059 , N1    ,    7
 LUGNOQ   , Fe1   , 2.074 , N2    ,    7
 LUGNOQ   , Fe1   , 2.323 , S1    ,   16
 LUGNOQ   , Fe1   , 2.293 , S2    ,   16
 LUGNUW   , Fe1   , 2.304 , S2    ,   16
 LUGNUW   , Fe1   , 2.116 , N1    ,    7
 LUGNUW   , Fe1   , 2.303 , S1    ,   16
 LUGNUW   , Fe1   , 2.115 , N2    ,    7
 LUGWEQ   , Fe1   ,  2.19 , N3    ,    7
 LUGWEQ   , Fe1   , 2.183 , N8    ,    7
 LUGWEQ   , Fe1   , 2.173 , N2    ,    7
 LUGWEQ   , Fe1   , 2.142 , N5    ,    7
 LUGWEQ   , Fe1   , 2.149 , N10   ,    7
 LUGWEQ   , Fe1   , 2.153 , N7    ,    7
 LUGWIU   , Fe1   , 2.135 , N5    ,    7
 LUGWIU   , Fe1   , 2.143 , N10   ,    7
 LUGWIU   , Fe1   , 2.165 , N7    ,    7
 LUGWIU   , Fe1   , 2.176 , N3    ,    7
 LUGWIU   , Fe1   , 2.168 , N2    ,    7
 LUGWIU   , Fe1   ,  2.19 , N8    ,    7
 LUGWOA01 , Fe1   , 2.012 , N2    ,    7
 LUGWOA01 , Fe1   , 1.994 , N7    ,    7
 LUGWOA01 , Fe1   , 2.004 , N10   ,    7
 LUGWOA01 , Fe1   , 1.995 , N5    ,    7
 LUGWOA01 , Fe1   ,  1.99 , N8    ,    7
 LUGWOA01 , Fe1   , 1.977 , N3    ,    7
 LUGWUG01 , Fe1   , 1.977 , N3    ,    7
 LUGWUG01 , Fe1   , 1.998 , N10   ,    7
 LUGWUG01 , Fe1   , 2.015 , N2    ,    7
 LUGWUG01 , Fe1   , 1.982 , N8    ,    7
 LUGWUG01 , Fe1   , 2.002 , N5    ,    7
 LUGWUG01 , Fe1   , 1.998 , N7    ,    7
 LUGXAN   , Fe1   ,  2.19 , N7    ,    7
 LUGXAN   , Fe1   , 2.153 , N10   ,    7
 LUGXAN   , Fe1   , 2.126 , N5    ,    7
 LUGXAN   , Fe1   , 2.216 , N3    ,    7
 LUGXAN   , Fe1   , 2.193 , N8    ,    7
 LUGXAN   , Fe1   ,  2.18 , N2    ,    7
 LUGXOB   , Fe1   , 2.139 , N5    ,    7
 LUGXOB   , Fe1   , 2.133 , N10   ,    7
 LUGXOB   , Fe1   ,  2.17 , N7    ,    7
 LUGXOB   , Fe1   ,  2.19 , N3    ,    7
 LUGXOB   , Fe1   , 2.183 , N2    ,    7
