refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
FEXXOW,1,Fe2,3,2.9482692336851835,N9B,1.941,1.6876974662942905,0.5042911785849935
FEXXOW,1,Fe2,3,2.9482692336851835,N11,1.953,1.6876974662942905,0.48819816737044314
FEXXOW,1,Fe2,3,2.9482692336851835,N11B,1.953,1.6876974662942905,0.48819816737044314
FEXXOW,1,Fe2,3,2.9482692336851835,N7B,1.958,1.6876974662942905,0.48164527088715514
FEXXOW,1,Fe2,3,2.9482692336851835,N7,1.958,1.6876974662942905,0.48164527088715514
JUNPOX,1,Fe1,3,2.9485648267855979,N3,1.884,1.6876974662942905,0.5882828623163735
JUNPOX,1,Fe1,3,2.9485648267855979,N2,1.889,1.6876974662942905,0.58038656741544115
JUNPOX,1,Fe1,3,2.9485648267855979,N5,1.975,1.6876974662942905,0.46001630966237989
JUNPOX,1,Fe1,3,2.9485648267855979,N7,1.976,1.6876974662942905,0.45877470094437511
JUNPOX,1,Fe1,3,2.9485648267855979,N1,1.997,1.6876974662942905,0.43346128539401457
JUNPOX,1,Fe1,3,2.9485648267855979,N4,2.002,1.6876974662942905,0.42764310105301412
KOCBUZ,1,Fe12,3,2.9498747528791975,N4,1.651,1.6876974662942905,1.1042676348382021
KOCBUZ,1,Fe12,3,2.9498747528791975,S11,2.223,2.048544227418029,0.62406416457200309
KOCBUZ,1,Fe12,3,2.9498747528791975,S9,2.226,2.048544227418029,0.61902464296101856
KOCBUZ,1,Fe12,3,2.9498747528791975,S12,2.236,2.048544227418029,0.60251831050797378
FEJJEK,1,Fe1,3,2.9510098015813591,N1,1.882,1.6876974662942905,0.59147137953072615
FEJJEK,1,Fe1,3,2.9510098015813591,N4,1.952,1.6876974662942905,0.48951940653091447
FEJJEK,1,Fe1,3,2.9510098015813591,N2,1.955,1.6876974662942905,0.48556637771071176
FEJJEK,1,Fe1,3,2.9510098015813591,N5,1.961,1.6876974662942905,0.47775582827971264
FEJJEK,1,Fe1,3,2.9510098015813591,N3,1.972,1.6876974662942905,0.46376133364536681
FEJJEK,1,Fe1,3,2.9510098015813591,N6,1.989,1.6876974662942905,0.44293547588392773
JAXGIZ,1,Fe1,3,2.9553915155753421,N4,1.675,1.6876974662942905,1.0349131151421569
JAXGIZ,1,Fe1,3,2.9553915155753421,N1,1.69,1.6876974662942905,0.99379625908985725
JAXGIZ,1,Fe1,3,2.9553915155753421,N3,2.01,1.6876974662942905,0.41849600757853445
JAXGIZ,1,Fe1,3,2.9553915155753421,S1,2.299,2.048544227418029,0.5081861337647936
IFOQEA,1,Fe1,3,2.9610925911026582,N4B,1.946,1.6876974662942905,0.49752227179351161
IFOQEA,1,Fe1,3,2.9610925911026582,N4,1.946,1.6876974662942905,0.49752227179351161
IFOQEA,1,Fe1,3,2.9610925911026582,N6B,1.949,1.6876974662942905,0.49350461722690292
IFOQEA,1,Fe1,3,2.9610925911026582,N6,1.949,1.6876974662942905,0.49350461722690292
IFOQEA,1,Fe1,3,2.9610925911026582,N2B,1.952,1.6876974662942905,0.48951940653091447
IFOQEA,1,Fe1,3,2.9610925911026582,N2,1.952,1.6876974662942905,0.48951940653091447
EVOKOP,1,Fe1,3,2.9627469514575058,N5,1.94,1.6876974662942905,0.50565597119987671
EVOKOP,1,Fe1,3,2.9627469514575058,N5O,1.941,1.6876974662942905,0.5042911785849935
EVOKOP,1,Fe1,3,2.9627469514575058,N1O,1.952,1.6876974662942905,0.48951940653091447
EVOKOP,1,Fe1,3,2.9627469514575058,N3,1.952,1.6876974662942905,0.48951940653091447
EVOKOP,1,Fe1,3,2.9627469514575058,N3O,1.954,1.6876974662942905,0.48688049430540348
EVOKOP,1,Fe1,3,2.9627469514575058,N1,1.954,1.6876974662942905,0.48688049430540348
TAGYIL,1,Fe2,3,2.9651872873484364,N12,1.889,1.6876974662942905,0.58038656741544115
TAGYIL,1,Fe2,3,2.9651872873484364,N7,1.893,1.6876974662942905,0.57414591209055521
TAGYIL,1,Fe2,3,2.9651872873484364,N19,1.956,1.6876974662942905,0.48425580798726414
TAGYIL,1,Fe2,3,2.9651872873484364,N9,1.957,1.6876974662942905,0.48294877556186416
TAGYIL,1,Fe2,3,2.9651872873484364,N20,1.983,1.6876974662942905,0.4501767678250258
TAGYIL,1,Fe2,3,2.9651872873484364,N14,2.033,1.6876974662942905,0.39327345646828599
PEHBEK,1,Fe1,3,2.9706293863784392,N11,1.943,1.6876974662942905,0.50157263435849153
PEHBEK,1,Fe1,3,2.9706293863784392,N8,1.944,1.6876974662942905,0.50021886288897732
PEHBEK,1,Fe1,3,2.9706293863784392,N2,1.945,1.6876974662942905,0.49886874532134295
PEHBEK,1,Fe1,3,2.9706293863784392,N17,1.946,1.6876974662942905,0.49752227179351161
PEHBEK,1,Fe1,3,2.9706293863784392,N14,1.954,1.6876974662942905,0.48688049430540348
PEHBEK,1,Fe1,3,2.9706293863784392,N5,1.955,1.6876974662942905,0.48556637771071176
CIWVAF,1,Fe1,3,2.9716058354750752,N5,1.67,1.6876974662942905,1.0489933499594379
CIWVAF,1,Fe1,3,2.9716058354750752,N3,1.933,1.6876974662942905,0.51531350249093144
CIWVAF,1,Fe1,3,2.9716058354750752,N1,1.95,1.6876974662942905,0.49217262176879795
CIWVAF,1,Fe1,3,2.9716058354750752,N4,1.973,1.6876974662942905,0.46250961690656178
CIWVAF,1,Fe1,3,2.9716058354750752,N2,1.981,1.6876974662942905,0.45261674434934579
KOCBUZ,1,Fe16,3,2.9725890088792437,N8,1.649,1.6876974662942905,1.1102528106583343
KOCBUZ,1,Fe16,3,2.9725890088792437,S15,2.217,2.048544227418029,0.63426662306017212
KOCBUZ,1,Fe16,3,2.9725890088792437,S13,2.227,2.048544227418029,0.61735386221430055
KOCBUZ,1,Fe16,3,2.9725890088792437,S16,2.231,2.048544227418029,0.61071571294643712
EYABOV01,1,Fe1,3,2.9813991404918623,N1,1.686,1.6876974662942905,1.0045982865632543
EYABOV01,1,Fe1,3,2.9813991404918623,N2,1.69,1.6876974662942905,0.99379625908985725
EYABOV01,1,Fe1,3,2.9813991404918623,S1,2.301,2.048544227418029,0.50544659252631452
EYABOV01,1,Fe1,3,2.9813991404918623,S2,2.322,2.048544227418029,0.47755800231243628
HEMTAV,1,Fe1,3,2.982890134546035,N2,1.677,1.6876974662942905,1.029334082246925
HEMTAV,1,Fe1,3,2.982890134546035,N1,1.688,1.6876974662942905,0.99918267552767481
HEMTAV,1,Fe1,3,2.982890134546035,N3,2.021,1.6876974662942905,0.40623736040798819
HEMTAV,1,Fe1,3,2.982890134546035,S1,2.271,2.048544227418029,0.548136016363447
PAZXIY,1,Fe1,3,2.9839662860730773,N2,1.666,1.6876974662942905,1.06039533993679
PAZXIY,1,Fe1,3,2.9839662860730773,N1,1.696,1.6876974662942905,0.97781060777157813
PAZXIY,1,Fe1,3,2.9839662860730773,N3,2.013,1.6876974662942905,0.41511651586272796
PAZXIY,1,Fe1,3,2.9839662860730773,S1,2.283,2.048544227418029,0.53064382250198106
DETCFE01,1,Fe1,3,2.9840942654744964,S3,2.301,2.048544227418029,0.50544659252631452
